date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:57:05	292/292	---M--	200	added ('OK')	text/plain	etag:%225b08badc-124%22	https://tapas.io/robots.txt		(from )
14:57:06	371500/371500	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Dec%202018%2007:57:14%20GMT	https://tapas.io/	C:/My%20Web%20Sites/tapas/tapas.io/index.html	(from )
14:57:07	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2008%20Dec%202018%2007:57:15%20GMT	https://d30womf5coomej.cloudfront.net/resources/images/tapastic-logo.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/resources/images/tapastic-logo.0.delayed	(from https://tapas.io/)
14:57:07	144801/144801	---M--	200	added ('OK')	image/jpeg	etag:%2211cce3e203048d3678f48bbf5de093f5%22	https://d30womf5coomej.cloudfront.net/a/f5/f849495f-9dfd-4c51-ad7d-27ffe053d86d.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/f5/f849495f-9dfd-4c51-ad7d-27ffe053d86d.jpg	(from https://tapas.io/)
14:57:08	14660/14660	---M--	200	added ('OK')	image/png	etag:%222bd3fe42896d6a0d6cdee2ab65f9624c%22	https://d30womf5coomej.cloudfront.net/resources/images/tapastic-touch-icon.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/resources/images/tapastic-touch-icon.png	(from https://tapas.io/)
14:57:09	58512/58512	---M--	200	added ('OK')	text/css	etag:%22f5efb845bd0e008356b013819a9005de%22	https://d30womf5coomej.cloudfront.net/resources/css/panda.sprite.min.f1cd454.css	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/resources/css/panda.sprite.min.f1cd454.css	(from https://tapas.io/)
14:57:09	19606/19606	---M--	200	added ('OK')	text/css	etag:%227dcaba870fe0c6ac2dfcc6992214e260%22	https://d30womf5coomej.cloudfront.net/resources/css/panda.plugins.min.f1cd454.css	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/resources/css/panda.plugins.min.f1cd454.css	(from https://tapas.io/)
14:57:09	33459/33459	---M--	200	added ('OK')	text/css	etag:%22807a9ab455d50a282767ecbfe1af0e14%22	https://d30womf5coomej.cloudfront.net/resources/css/panda.hero.min.f1cd454.css	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/resources/css/panda.hero.min.f1cd454.css	(from https://tapas.io/)
14:57:11	17316/17316	---M--	200	added ('OK')	image/jpeg	etag:%229cef70ba55454e0b3c63751062f1a293%22	https://d30womf5coomej.cloudfront.net/sa/38/fbaf5880-0a1a-4a1b-b7ea-69a2a1f2dc56_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/38/fbaf5880-0a1a-4a1b-b7ea-69a2a1f2dc56_m.jpg	(from https://tapas.io/)
14:57:11	298301/298301	---M--	200	added ('OK')	image/jpeg	etag:%22096b66068ffc7cad0212fcd476400d7a%22	https://d30womf5coomej.cloudfront.net/a/5f/9e3f4ec1-f9b3-485a-8d03-7dac9543702f.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/5f/9e3f4ec1-f9b3-485a-8d03-7dac9543702f.jpg	(from https://tapas.io/)
14:57:11	492431/492431	---M--	200	added ('OK')	text/css	etag:%223ec258b3073108f6d540f46dd2eac95a%22	https://d30womf5coomej.cloudfront.net/resources/css/panda.min.f1cd454.css	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/resources/css/panda.min.f1cd454.css	(from https://tapas.io/)
14:57:11	20603/20603	---M--	200	added ('OK')	image/jpeg	etag:%22b986b639f7d89bf165b55d772fa1872a%22	https://d30womf5coomej.cloudfront.net/sa/38/efb4011c-5ba3-4c6f-97e2-a203c0949206_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/38/efb4011c-5ba3-4c6f-97e2-a203c0949206_m.jpg	(from https://tapas.io/)
14:57:11	56616/56616	---M--	200	added ('OK')	image/png	etag:%22fead1ac73776854bf03a0be62bc0b3b9%22	https://d30womf5coomej.cloudfront.net/sa/b3/8257eac9-1bb9-4c6c-85e9-16a8fa07828e_m.png	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/b3/8257eac9-1bb9-4c6c-85e9-16a8fa07828e_m.png	(from https://tapas.io/)
14:57:11	17053/17053	---M--	200	added ('OK')	image/jpeg	etag:%22e6368f5dd76dc1985bca139a9417e75f%22	https://d30womf5coomej.cloudfront.net/sa/c5/cf036984-ed0a-409c-aed2-bd4c58df7a2b_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/c5/cf036984-ed0a-409c-aed2-bd4c58df7a2b_m.jpg	(from https://tapas.io/)
14:57:12	16340/16340	---M--	200	added ('OK')	image/jpeg	etag:%223d15dfa871a4cfff72a20c78522a05b5%22	https://d30womf5coomej.cloudfront.net/sa/24/506c12b7-59b7-40f9-8139-77b215127a91_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/24/506c12b7-59b7-40f9-8139-77b215127a91_m.jpg	(from https://tapas.io/)
14:57:12	19561/19561	---M--	200	added ('OK')	image/jpeg	etag:%22ed8aca45dbf615f92b4f3046ee5e8b24%22	https://d30womf5coomej.cloudfront.net/sa/67/1bc48333-5e46-4f6f-8de5-9aca14fdda60_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/67/1bc48333-5e46-4f6f-8de5-9aca14fdda60_m.jpg	(from https://tapas.io/)
14:57:13	22668/22668	---M--	200	added ('OK')	image/jpeg	etag:%22fb8c61cc67c754dada2456e8907044ad%22	https://d30womf5coomej.cloudfront.net/sa/8a/aa/22/e6/ea2f986d31d64d02a35cd06bc43dca2e_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/8a/aa/22/e6/ea2f986d31d64d02a35cd06bc43dca2e_m.jpg	(from https://tapas.io/)
14:57:13	14900/14900	---M--	200	added ('OK')	image/jpeg	etag:%22c217811e530b6c5505f67e4b4a621b3a%22	https://d30womf5coomej.cloudfront.net/sa/d1/e59ff93c-57ce-4b5d-a17c-be9ea2ca21af_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/d1/e59ff93c-57ce-4b5d-a17c-be9ea2ca21af_m.jpg	(from https://tapas.io/)
14:57:13	325787/325787	---M--	200	added ('OK')	image/jpeg	etag:%22414576f8834de07f03385d8594be8661%22	https://d30womf5coomej.cloudfront.net/a/e2/c327c9c3-6f33-44aa-b95d-874a4943f8d6.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/a/e2/c327c9c3-6f33-44aa-b95d-874a4943f8d6.jpg	(from https://tapas.io/)
14:57:13	16349/16349	---M--	200	added ('OK')	image/jpeg	etag:%22c5ff9745af6a75ea117fa7ba6a018fe8%22	https://d30womf5coomej.cloudfront.net/sa/de/58993506-ba87-4cc6-84b2-bef0387668d8_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/de/58993506-ba87-4cc6-84b2-bef0387668d8_m.jpg	(from https://tapas.io/)
14:57:13	19293/19293	---M--	200	added ('OK')	image/jpeg	etag:%223e3a30979574f2f0b0aa47c425c09a8c%22	https://d30womf5coomej.cloudfront.net/sa/1c/af303191-a210-4ab5-993c-af16cd05fa36_m.jpg	C:/My%20Web%20Sites/tapas/d30womf5coomej.cloudfront.net/sa/1c/af303191-a210-4ab5-993c-af16cd05fa36_m.jpg	(from https://tapas.io/)
